work_order_id,component_number,equipment_number,component_category,comment,users,created_at,scheduled_start_date,scheduled_completion_date,started_at,estimated_hours,actual_hours,finished_at,actual_start_date,status,priority,was_planned_maintenance,did_require_shutdown,activity_type
3214556,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,CHANGE ENGINE OIL AND FILTER.,37814,24-Apr-16,24-Apr-16,24-Apr-16,4/24/2016 18:22,4,3,24-Apr-16,24-Apr-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3214584,PV1-1123-TRH0422-FIRE,422,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 422,CORRECTING EVENT OF LOW PRESSURE? N OF DIRECTION? N.,37814,24-Apr-16,24-Apr-16,24-Apr-16,4/24/2016 21:15,1,1,24-Apr-16,24-Apr-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3214622,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,CHANGE BATTERY.,37814,25-Apr-16,25-Apr-16,25-Apr-16,4/25/2016 0:43,3,NULL,25-Apr-16,25-Apr-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3216635,PV1-1123-TRH0422-DTS-DIF,422,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,REPLACING BASE MANUAL EXTINGUISHER.,21711,25-Apr-16,13-May-16,13-May-16,5/13/2016 10:08,0,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,RP-Repair
3216776,PV1-1123-TRH0422-DTS-DIF,422,DIFFERENTIAL DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,REPLACE BATTERY CABLE. (BACKLOG),21711,25-Apr-16,21-May-16,22-May-16,5/21/2016 23:45,0,0,22-May-16,21-May-16,Closed,4 - Due more than 30 days,Y,Required,RP-Repair
3217444,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,WINDOW CLEANING OIL DIFFERENTIAL AND INSPECTION AND VERIFICATION LEVEL SENSOR.,26123,25-Apr-16,25-Apr-16,25-Apr-16,4/25/2016 14:55,2,12,25-Apr-16,25-Apr-16,Closed,0 - Immediate,N,Required,SR-Service
3219664,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,WINDOW CLEANING OIL DIFFERENTIAL AND INSPECTION AND VERIFICATION LEVEL SENSOR.,37470,27-Apr-16,27-Apr-16,27-Apr-16,4/27/2016 0:57,2,7,26-Apr-16,26-Apr-16,Closed,1 - Due less than 7 days,N,Required,RP-Repair
3234047,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,END CHANGE BATTERY,19913,02-May-16,14-Jul-16,14-Jul-16,7/14/2016 14:19,2,3,15-Jul-16,15-Jul-16,Closed,1 - Due less than 7 days,N,Required,MO-Modify
3243862,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,REMOVING TIRES ROCA POS 5 AND 6,21711,05-May-16,21-May-16,22-May-16,5/21/2016 21:00,20,28,24-May-16,23-May-16,Closed,3 - Due less than 30 days,Y,Required,SR-Service
3243863,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,(CHECKERS) SHORT REPLACING LIGHTS LIGHTS YELLOW MIST BY IMPROVING.,21711,05-May-16,21-Jun-16,21-Jun-16,6/21/2016 4:35,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,IN-Inspection
3243867,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MANTTO 1000hr,21711,05-May-16,07-Jul-16,07-Jul-16,07-07-16 1:49,3,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,SR-Service
3243880,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION 250HRS,21711,05-May-16,22-Jul-16,23-Jul-16,7/22/2016 23:04,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,IN-Inspection
3243898,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MANTTO 500HR,21711,05-May-16,07-Aug-16,08-Aug-16,08-07-16 21:50,3,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,SR-Service
3243923,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION 250HRS,21711,05-May-16,23-Aug-16,23-Aug-16,8/23/2016 19:04,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,IN-Inspection
3243948,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MANNTO 4000hr,21711,05-May-16,08-Sep-16,09-Sep-16,09-08-16 16:19,3,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,SR-Service
3243973,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION 250HRS,21711,05-May-16,24-Sep-16,24-Sep-16,9/24/2016 13:33,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,IN-Inspection
3243998,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MANTTO 500HR,21711,05-May-16,10-Oct-16,10-Oct-16,10-10-16 10:47,3,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,SR-Service
3244023,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION 250HRS,21711,05-May-16,26-Oct-16,26-Oct-16,10/26/2016 9:33,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,IN-Inspection
3244395,PV1-1123-TRH0422-ACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,PREVENTIVE MANTTO 1000hr,30796,05-May-16,11-May-16,11-May-16,05-11-16 20:00,1,2,11-May-16,11-May-16,Closed,3 - Due less than 30 days,Y,Required,IN-Inspection
3244463,PV1-1123-TRH0422-FIRE,422,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION 250HRS,30796,05-May-16,11-May-16,11-May-16,05-11-16 21:00,2,1,11-May-16,11-May-16,Closed,3 - Due less than 30 days,Y,Required,IN-Inspection
3246461,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,INSPECTION A / C AT 250 PM HRS,26109,07-May-16,07-May-16,07-May-16,05-07-16 13:13,2,3,07-May-16,07-May-16,Closed,0 - Immediate,N,Required,RE-Replace
3248860,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,RED FIRE INSPECTION SYSTEM AFEX (PM 250 HRS),20476,09-May-16,21-May-16,21-May-16,5/21/2016 13:30,1,1,21-May-16,21-May-16,Closed,3 - Due less than 30 days,Y,Required,AD-Adjust
3249028,PV1-1123-TRH0422-IMP-BED,422,BED IMPLEMENTS SYSTEM HAULTRUCK CATERPILLAR 789D 422,CHANGE LEVER LEFT MULTIFUNCION,20476,09-May-16,21-May-16,21-May-16,5/21/2016 16:00,2,2,21-May-16,21-May-16,Closed,3 - Due less than 30 days,Y,Required,IN-Inspection
3250193,PV1-1123-TRH0422-HYS,422,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,MONITORING - MAKE FITNESS FOR TONNAGE TARGET A 185 Ton and other parameters as VIMS GUIDE IN ENCLOSED IN THIS TRUCK,20476,10-May-16,21-May-16,21-May-16,5/21/2016 18:00,0,0,21-May-16,21-May-16,Closed,3 - Due less than 30 days,Y,Required,IN-Inspection
3251463,PV1-1123-TRH0422-FRM-CAB,422,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,MONITORING - WEAR MAKE MEASUREMENTS THROUGH ULTRASOUND HOPPER,37814,10-May-16,10-May-16,10-May-16,05-10-16 17:30,2,3,10-May-16,10-May-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3253149,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,MONITORING - HOUSING CONVERTER INSPECT AND COOLING BRAKES FRONT AND DETERMINE IF YOU HAVE A FILTER OR SCREEN - INFORM SUPERVISOR IMMEDIATELY IF YOU HAVE A FILTER,37815,11-May-16,11-May-16,11-May-16,05-11-16 12:16,2,1,11-May-16,11-May-16,Closed,0 - Immediate,N,Required,RP-Repair
3253309,PV1-1123-TRH0422-HYS,422,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,"CHANGE MIRROR, RIGHT SIDE.",20476,11-May-16,21-May-16,21-May-16,5/21/2016 14:00,2,2,21-May-16,21-May-16,Closed,3 - Due less than 30 days,Y,Required,IN-Inspection
3255572,PV1-1123-TRH0422-FIRE,422,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789D 422,COMPLETING THE TYRE PSI POS - 3 and 5.,21713,13-May-16,16-May-16,16-May-16,5/16/2016 9:00,2,1,23-May-16,23-May-16,Closed,3 - Due less than 30 days,Y,Required,SR-Service
3255583,PV1-1123-TRH0422-ACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,MONITORING - OIL REPLACING HYDRAULIC CONDITION - HIGH ISO,21713,13-May-16,16-May-16,16-May-16,5/16/2016 10:00,2,2,23-May-16,23-May-16,Closed,3 - Due less than 30 days,Y,Required,RP-Repair
3263057,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,INSPECTION SYSTEM AFEX,36966,18-May-16,07-Jun-16,07-Jun-16,06-07-16 7:00,12,4,07-Jun-16,07-Jun-16,Closed,2 - Due less than 14 days,Y,Not Required,RP-Repair
3268608,PV1-1123-TRH0422-ACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,INSPECTION SYSTEM AIR CONDITIONING,37470,20-May-16,25-Jul-16,25-Jul-16,7/25/2016 5:18,3,NULL,04-Jul-16,04-Jul-16,Complete,1 - Due less than 7 days,Y,Required,RE-Replace
3268748,PV1-1123-TRH0422-ACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,oring change due to loss of position psi ¢ n 6,37816,20-May-16,20-May-16,20-May-16,5/20/2016 17:14,2,2,20-May-16,20-May-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3273455,PV1-1123-TRH0422-ACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,REFRIGERANT COUPLING REPLACING A / C,37470,23-May-16,23-May-16,23-May-16,5/23/2016 7:56,2,2,23-May-16,23-May-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3273862,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,change coupling low. (CLOSE BY DUPLICATION WITH WO 3268608,37470,23-May-16,17-Jun-16,17-Jun-16,6/17/2016 6:30,2,2,17-Jun-16,17-Jun-16,Closed,1 - Due less than 7 days,Y,Required,RE-Replace
3274577,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,REPLACING CABIN FILTER FAULT,37816,23-May-16,23-May-16,23-May-16,5/23/2016 18:32,2,4,23-May-16,23-May-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3274620,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,REPLACE HARNESS MONITOR C? MARA (BACKLOG),37816,23-May-16,23-May-16,23-May-16,5/23/2016 21:13,1,4,23-May-16,23-May-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3284626,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,change pelda¤o ladder left,37470,30-May-16,30-May-16,30-May-16,5/30/2016 3:19,2,9,30-May-16,30-May-16,Closed,1 - Due less than 7 days,N,Required,RP-Repair
3300055,PV1-1123-TRH0422-ENG,422,ENGINE HAULTRUCK CATERPILLAR 789D 422,Replace 2 batteries,40184,07-Jun-16,14-Jul-16,14-Jul-16,7/14/2016 13:07,0,0,14-Jul-16,14-Jul-16,Closed,2 - Due less than 14 days,Y,Required,PDM-Predictive
3301639,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,TYRE POS LEVEL 5,30796,08-Jun-16,17-Jun-16,17-Jun-16,6/17/2016 4:30,14,24,17-Jun-16,17-Jun-16,Closed,3 - Due less than 30 days,Y,Required,SR-Service
3305866,PV1-1123-TRH0422-HYS-SS,422,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,MONITORING-MMTECH - INSPECT AIR FILTER ENGINE OIL DELIVER TO MONITORING.,37815,10-Jun-16,10-Jun-16,10-Jun-16,06-10-16 13:46,1,1,10-Jun-16,10-Jun-16,Closed,1 - Due less than 7 days,N,Required,RP-Repair
3307980,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MANTTO 500HR,37814,13-Jun-16,13-Jun-16,13-Jun-16,6/13/2016 0:25,2,2,13-Jun-16,13-Jun-16,Closed,1 - Due less than 7 days,N,Required,AD-Adjust
3316626,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,REPLACE HOSE battery charge.,37815,18-Jun-16,18-Jun-16,18-Jun-16,6/18/2016 3:53,3,3,17-Jun-16,17-Jun-16,Closed,0 - Immediate,N,Required,RP-Repair
3316781,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,REMOVING THE TYRE THREAD 5 and 6 position.,37814,18-Jun-16,18-Jun-16,18-Jun-16,6/18/2016 13:41,8,8,18-Jun-16,18-Jun-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3317922,PV1-1123-TRH0422-FRM-CAB,422,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,PSI LEVEL COMPLETE ALL TIRES.,37814,19-Jun-16,19-Jun-16,19-Jun-16,6/19/2016 15:54,5,5,19-Jun-16,19-Jun-16,Closed,1 - Due less than 7 days,N,Required,RP-Repair
3319704,PV1-1123-TRH0422-ELS-STE,422,STEREO ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,TIRE CHANGE POSITION 4. ESPICHADURA.,19913,20-Jun-16,21-Jul-16,21-Jul-16,7/21/2016 13:31,4,NULL,NULL,NULL,Cancelled,2 - Due less than 14 days,N,Required,SR-Service
3325483,PV1-1123-TRH0422-ELS-STE,422,STEREO ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,MEND SEAT. IT DOES NOT GO UP.,37470,22-Jun-16,21-Jul-16,21-Jul-16,7/21/2016 13:31,4,2,21-Jul-16,21-Jul-16,Closed,2 - Due less than 14 days,N,Required,SR-Service
3326405,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,INSTALLING THE RADIO M? SICA AND ACCESSORIES,30796,23-Jun-16,03-Jul-16,03-Jul-16,07-03-16 10:00,0,5,03-Jul-16,03-Jul-16,Closed,3 - Due less than 30 days,N,Required,IN-Inspection
3340595,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,INSTALLING THE RADIO M? SICA AND ACCESSORIES,37470,30-Jun-16,29-Jun-16,29-Jun-16,6/29/2016 21:27,1,1,30-Jun-16,30-Jun-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3348616,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION EVERY 250HRS,36966,06-Jul-16,21-Sep-16,21-Sep-16,9/21/2016 0:00,12,NULL,26-Jul-16,26-Jul-16,Complete,2 - Due less than 14 days,Y,Not Required,RP-Repair
3348920,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,MASTER SWITCH REPLACE,30796,06-Jul-16,14-Jul-16,15-Jul-16,7/14/2016 4:00,0,30,15-Jul-16,14-Jul-16,Closed,3 - Due less than 30 days,N,Required,SR-Service
3348942,PV1-1123-TRH0422-ENG,422,ENGINE HAULTRUCK CATERPILLAR 789D 422,oring change pos. 5 psi loss.,30796,06-Jul-16,14-Jul-16,14-Jul-16,7/14/2016 7:25,10,20,14-Jul-16,14-Jul-16,Closed,3 - Due less than 30 days,N,Required,AD-Adjust
3349338,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MAINTENANCE 789D CATERPILLAR HRS 4000,26123,06-Jul-16,06-Jul-16,06-Jul-16,07-06-16 20:51,1,2,06-Jul-16,06-Jul-16,Closed,0 - Immediate,N,Required,SR-Service
3350857,PV1-1123-TRH0422-HYS-SS,422,STEERING SYSTEM HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,ADJUSTING VALVES AND MOTOR THERMAL ROTATORS CAT789D,30796,07-Jul-16,14-Jul-16,14-Jul-16,7/14/2016 7:07,24,24,14-Jul-16,14-Jul-16,Closed,3 - Due less than 30 days,N,Required,RP-Repair
3353970,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,GRADUATION REVERSING LIGHT,37261,11-Jul-16,11-Jun-16,11-Jun-16,06-11-16 10:00,0,NULL,11-Jun-16,11-Jun-16,Closed,3 - Due less than 30 days,N,Required,RP-Repair
3360672,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,IMCA IMPROVEMENT: Replacement Clamps Directorate Accumulators ¢ n 789D.,25827,15-Jul-16,15-Jul-16,15-Jul-16,7/15/2016 2:35,1,1,15-Jul-16,15-Jul-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3360954,PV1-1123-TRH0422-FRM-CAB,422,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,REVIEW IN ETCONFIGURACION LIMIT WHEN TEAM UP IN MAXIMUM OVERLOAD must be configured to not exceeding 2ND SET SETTING UP AND IF NECESSARY,27888,15-Jul-16,15-Jul-16,15-Jul-16,7/15/2016 13:01,0,7,16-Jul-16,16-Jul-16,Complete,0 - Immediate,N,Required,RE-Replace
3364959,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,Replace fuel filter.,36886,19-Jul-16,08-Sep-16,08-Sep-16,09-08-16 6:55,1,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Not Required,RE-Replace
3365259,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,REPLACING FRONT GLASS CRACK,25827,19-Jul-16,19-Jul-16,19-Jul-16,7/19/2016 12:11,2,2,19-Jul-16,19-Jul-16,Closed,1 - Due less than 7 days,N,Required,RP-Repair
3365352,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,ORDER OF HOOPS FOR ROTATION,39438,19-Jul-16,02-Aug-16,02-Aug-16,08-02-16 19:08,2,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,Y,Required,SR-Service
3365651,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,Take R Replace Fuel supply request.,36960,19-Jul-16,19-Jul-16,19-Jul-16,7/19/2016 13:19,3,3,19-Jul-16,19-Jul-16,Closed,1 - Due less than 7 days,N,Required,RE-Replace
3365709,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,36886,19-Jul-16,08-Nov-16,08-Nov-16,11-08-16 13:48,1,NULL,08-Nov-16,08-Nov-16,Complete,5 - Shutdown,Y,Not Required,RE-Replace
3366799,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,tire change after 5 buche and broken wire,38765,20-Jul-16,20-Jul-16,20-Jul-16,7/20/2016 3:03,2,1,20-Jul-16,20-Jul-16,Closed,0 - Immediate,N,Required,RP-Repair
3367450,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,"ORDER OF 2 SIDES 57 ""FOR CHANGE IN PCR",30796,20-Jul-16,29-Jul-16,29-Jul-16,7/29/2016 7:00,0,2,29-Jul-16,29-Jul-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
3371380,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,RETORQUEO TIRE # 6 spot,38765,22-Jul-16,22-Jul-16,22-Jul-16,7/22/2016 3:20,4,3,22-Jul-16,22-Jul-16,Closed,0 - Immediate,N,Required,RP-Repair
3377216,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,-1,27-Jul-16,28-Jul-16,28-Jul-16,7/28/2016 2:30,NULL,NULL,NULL,NULL,Cancelled,3 - Due less than 30 days,NULL,Not Required,RP-Repair
3381188,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,REMOVING ROCK EMBEDDED IN TIRE POSITIONS 5 AND 6,28605,30-Jul-16,30-Jul-16,30-Jul-16,7/30/2016 22:32,1,1,30-Jul-16,30-Jul-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3382564,PV1-1123-TRH0422-ELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,ROUTE-INSP-PREVENTIVE MAINTENANCE 250 HRS CAT 789 CYD,30796,01-Aug-16,11-Aug-16,11-Aug-16,08-11-16 21:13,1,1,11-Aug-16,11-Aug-16,Complete,2 - Due less than 14 days,N,Required,IN-Inspection
3382565,PV1-1123-TRH0422-FRM,422,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,Install Cover Making R ask Fuel Supply.,30796,01-Aug-16,11-Aug-16,11-Aug-16,08-11-16 20:01,1,1,11-Aug-16,11-Aug-16,Complete,2 - Due less than 14 days,N,Required,IN-Inspection
3382568,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,"Inspect and correct internal cabin light, report that does not turn. * Dispach *",30796,01-Aug-16,10-Sep-16,10-Sep-16,09-10-16 6:38,1,1,10-Sep-16,10-Sep-16,Complete,1 - Due less than 7 days,Y,Required,IN-Inspection
3382570,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,Repairing stairs report that n is crooked. * Dispach *,30796,01-Aug-16,10-Sep-16,10-Sep-16,09-10-16 11:19,1,1,10-Sep-16,10-Sep-16,Complete,1 - Due less than 7 days,Y,Required,IN-Inspection
3382571,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,EVALUATE AND CORRECTION: windscreen wiper when activated * HALF dispach STAYS *,30796,01-Aug-16,11-Aug-16,11-Aug-16,08-11-16 18:49,1,2,11-Aug-16,11-Aug-16,Complete,2 - Due less than 14 days,N,Required,IN-Inspection
3382572,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,CORRECTION SYSTEM EVALUATE AND CAMERA DOES NOT WORK * dispach *,30796,01-Aug-16,10-Sep-16,10-Sep-16,09-10-16 8:46,1,1,10-Sep-16,10-Sep-16,Complete,1 - Due less than 7 days,Y,Required,IN-Inspection
3382573,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,CORRECTING HANDLE LEFT DOOR OPENS NO OUTSIDE * dispach *,30796,01-Aug-16,11-Aug-16,11-Aug-16,08-11-16 17:37,1,1,11-Aug-16,11-Aug-16,Complete,1 - Due less than 7 days,N,Required,IN-Inspection
3382574,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,EVALUATE AND GENERATE ORDER BACKLOG FOR: MISSING TAPASOL dispach CABIN * *,30796,01-Aug-16,11-Aug-16,11-Aug-16,08-11-16 17:01,1,1,11-Aug-16,11-Aug-16,Complete,1 - Due less than 7 days,N,Required,IN-Inspection
3390674,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,EVALUATE AND GENERATE BACKLOG: FUEL LEAK FROM THE FUEL TANK WIGING dispach * *,30796,04-Aug-16,11-Aug-16,11-Aug-16,08-11-16 16:00,12,12,11-Aug-16,11-Aug-16,Complete,3 - Due less than 30 days,N,Required,SR-Service
3392363,PV1-1123-TRH0422-ENG-PPF,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,INSPECT AND GENERATE ORDER BACKLOG FOR: SEATBELT IN BAD * dispach *,25827,07-Aug-16,07-Aug-16,07-Aug-16,08-07-16 12:28,1,1,07-Aug-16,07-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3392667,PV1-1123-TRH0422-DTS-BRK,422,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,21455,07-Aug-16,07-Aug-16,08-Aug-16,08-07-16 23:27,2,2,08-Aug-16,07-Aug-16,Complete,0 - Immediate,N,Required,SR-Service
3395347,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,Replace Cover Coupling r Supply Edible ask.,26109,09-Aug-16,09-Aug-16,09-Aug-16,08-09-16 14:44,2,2,09-Aug-16,09-Aug-16,Complete,0 - Immediate,N,Required,RE-Replace
3396476,PV1-1123-TRH0422-ENG-INJ,422,INJECTOR ENGINE HAULTRUCK CATERPILLAR 789D 422,LEVER SET DELAY HAND LOOSE,26109,10-Aug-16,10-Aug-16,10-Aug-16,08-10-16 5:55,2,2,10-Aug-16,10-Aug-16,Complete,1 - Due less than 7 days,N,Required,RE-Replace
3402600,PV1-1123-TRH0422-TIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,CHANGING MOTOR FILTER FOR LOW POWER,36886,16-Aug-16,27-Aug-16,27-Aug-16,8/27/2016 14:00,24,8,27-Aug-16,27-Aug-16,Complete,3 - Due less than 30 days,Y,Required,RE-Replace
3408302,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,CORRECTING POWER FAILURE VAJA + CHANGE INYECTOR,30796,18-Aug-16,27-Aug-16,27-Aug-16,8/27/2016 10:00,4,3,27-Aug-16,27-Aug-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
3412181,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,TIRE CHANGE 1 AND 2 FOR ROTATION,21713,23-Aug-16,10-Sep-16,10-Sep-16,09-10-16 4:00,0,14,10-Sep-16,10-Sep-16,Complete,3 - Due less than 30 days,Y,Required,SR-Service
6008439,PV1-1123-TRH0422,422,HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,30796,07-Sep-16,17-Sep-16,17-Sep-16,9/17/2016 10:00,0,2,17-Sep-16,17-Sep-16,Complete,3 - Due less than 30 days,Y,Required,IN-Inspection
6011395,PV1-1123-TRH0422-DTS-BP,422,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,PREVENTIVE MAINTENANCE 789D CATERPILLAR 1000 HRS,40794,08-Sep-16,08-Sep-16,08-Sep-16,09-08-16 6:52,1,1,08-Sep-16,08-Sep-16,Complete,0 - Immediate,N,Required,RE-Replace
